Time,Stem_elong,Stem_thick,Cum_trusses,stem_dens ,plant_dens,AssimLight,BlackScr,CO2air,Cum_irr,EC_drain_PC,EnScr,HumDef,PipeGrow,PipeLow,Rhair,Tair,Tot_PAR,Tot_PAR_Lamps,VentLee,Ventwind,assim_sp,assim_vip,co2_dos,co2_sp,co2_vip,dx_sp,dx_vip,int_blue_sp,int_blue_vip,int_farred_sp,int_farred_vip,int_red_sp,int_red_vip,int_white_sp,int_white_vip,pH_drain_PC,scr_blck_sp,scr_blck_vip,scr_enrg_sp,scr_enrg_vip,t_grow_min_sp,t_grow_min_vip,t_heat_sp,t_heat_vip,t_rail_min_sp,t_rail_min_vip,t_vent_sp,t_ventlee_vip,t_ventwind_vip,water_sup,water_sup_intervals_sp_min,water_sup_intervals_vip_min,window_pos_lee_sp,window_pos_lee_vip,irr_PH,irr_EC,irr_NH4,irr_K,irr_Na,irr_Ca,irr_Mg,irr_Si,irr_NO3,irr_Cl,irr_SO4,irr_HCO3,irr_PO4,irr_Fe,irr_Mn,irr_Zn,irr_B,irr_Cu,irr_Mo,drain_PH,drain_EC,drain_NH4,drain_K,drain_Na,drain_Ca,drain_Mg,drain_Si,drain_NO3,drain_Cl,drain_SO4,drain_HCO3,drain_PO4,drain_Fe,drain_Mn,drain_Zn,drain_B,drain_Cu,drain_Mo,Heat_cons,ElecHigh,ElecLow,CO2_cons,Irr,Drain,Evapotranspiration,EC_Total
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,1.3023,0.301333333,0.5085,0.077670833,4.3,1.0,2.041219042151878,1.6674418604651162
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,0.4035,0.4,0.5875,0.075286667,9.36,5.03,5.076460994728096,0.05181623931623891
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,0.7788,0.89375,0.715,0.083565833,5.4621,1.26,2.4127654933976688,1.6773933102652827
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,1.4679,0.238,0.0,0.049496667,11.0292,5.17,5.127695003343165,0.41559496609001556
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,2.24,0.4,0.9,0.082318333,8.0,4.1,4.684401594645955,0.1837500000000003
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,0.89,0.5,0.6,0.088,7.56,3.15,4.160302065148758,0.6916666666666664
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.4,3.5,0.09,11.9,0.3,7.1,3.5,0.009,13.5,5.8,6.3,0.09,2.95,43.0,50.0,8.3,93,1.2,0.8,5.9,4.6,0.09,15.3,0.6,10.3,6.3,0.11,15.1,9.2,11.0,0.09,4.42,29.0,65.0,11.0,156,1.3,1.3,1.3023,0.301333333,0.5085,0.077670833,4.3,1.0,2.041219042151878,2.4302325581395348
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.4,3.5,0.09,11.9,0.3,7.1,3.5,0.009,13.5,5.8,6.3,0.09,2.95,43.0,50.0,8.3,93,1.2,0.8,5.9,4.6,0.09,15.3,0.6,10.3,6.3,0.11,15.1,9.2,11.0,0.09,4.42,29.0,65.0,11.0,156,1.3,1.3,0.4035,0.4,0.5875,0.075286667,9.36,5.03,5.076460994728096,1.027991452991453
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.4,3.5,0.09,11.9,0.3,7.1,3.5,0.009,13.5,5.8,6.3,0.09,2.95,43.0,50.0,8.3,93,1.2,0.8,5.9,4.6,0.09,15.3,0.6,10.3,6.3,0.11,15.1,9.2,11.0,0.09,4.42,29.0,65.0,11.0,156,1.3,1.3,0.7788,0.89375,0.715,0.083565833,5.4621,1.26,2.4127654933976688,2.4388696655132645
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.4,3.5,0.09,11.9,0.3,7.1,3.5,0.009,13.5,5.8,6.3,0.09,2.95,43.0,50.0,8.3,93,1.2,0.8,5.9,4.6,0.09,15.3,0.6,10.3,6.3,0.11,15.1,9.2,11.0,0.09,4.42,29.0,65.0,11.0,156,1.3,1.3,1.4679,0.238,0.0,0.049496667,11.0292,5.17,5.127695003343165,1.343723932832844
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.4,3.5,0.09,11.9,0.3,7.1,3.5,0.009,13.5,5.8,6.3,0.09,2.95,43.0,50.0,8.3,93,1.2,0.8,5.9,4.6,0.09,15.3,0.6,10.3,6.3,0.11,15.1,9.2,11.0,0.09,4.42,29.0,65.0,11.0,156,1.3,1.3,2.24,0.4,0.9,0.082318333,8.0,4.1,4.684401594645955,1.1425000000000005
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.4,3.5,0.09,11.9,0.3,7.1,3.5,0.009,13.5,5.8,6.3,0.09,2.95,43.0,50.0,8.3,93,1.2,0.8,5.9,4.6,0.09,15.3,0.6,10.3,6.3,0.11,15.1,9.2,11.0,0.09,4.42,29.0,65.0,11.0,156,1.3,1.3,0.89,0.5,0.6,0.088,7.56,3.15,4.160302065148758,1.5833333333333335
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,6.4,3.3,0.09,12.9,0.3,8.1,2.3,0.01,18.5,0.6,5.3,0.4,2.9,28.0,13.0,4.4,35,0.6,0.3,6.3,3.9,0.09,15.4,0.5,10.3,3.8,0.1,20.5,0.09,9.2,0.2,2.43,19.0,3.7,7.3,46,0.6,0.4,1.3023,0.301333333,0.5085,0.077670833,4.3,1.0,2.041219042151878,2.3930232558139535
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,6.4,3.3,0.09,12.9,0.3,8.1,2.3,0.01,18.5,0.6,5.3,0.4,2.9,28.0,13.0,4.4,35,0.6,0.3,6.3,3.9,0.09,15.4,0.5,10.3,3.8,0.1,20.5,0.09,9.2,0.2,2.43,19.0,3.7,7.3,46,0.6,0.4,0.4035,0.4,0.5875,0.075286667,9.36,5.03,5.076460994728096,1.2041666666666662
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,6.4,3.3,0.09,12.9,0.3,8.1,2.3,0.01,18.5,0.6,5.3,0.4,2.9,28.0,13.0,4.4,35,0.6,0.3,6.3,3.9,0.09,15.4,0.5,10.3,3.8,0.1,20.5,0.09,9.2,0.2,2.43,19.0,3.7,7.3,46,0.6,0.4,0.7788,0.89375,0.715,0.083565833,5.4621,1.26,2.4127654933976688,2.4003460207612455
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,6.4,3.3,0.09,12.9,0.3,8.1,2.3,0.01,18.5,0.6,5.3,0.4,2.9,28.0,13.0,4.4,35,0.6,0.3,6.3,3.9,0.09,15.4,0.5,10.3,3.8,0.1,20.5,0.09,9.2,0.2,2.43,19.0,3.7,7.3,46,0.6,0.4,1.4679,0.238,0.0,0.049496667,11.0292,5.17,5.127695003343165,1.4718528995756717
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,6.4,3.3,0.09,12.9,0.3,8.1,2.3,0.01,18.5,0.6,5.3,0.4,2.9,28.0,13.0,4.4,35,0.6,0.3,6.3,3.9,0.09,15.4,0.5,10.3,3.8,0.1,20.5,0.09,9.2,0.2,2.43,19.0,3.7,7.3,46,0.6,0.4,2.24,0.4,0.9,0.082318333,8.0,4.1,4.684401594645955,1.30125
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,6.4,3.3,0.09,12.9,0.3,8.1,2.3,0.01,18.5,0.6,5.3,0.4,2.9,28.0,13.0,4.4,35,0.6,0.3,6.3,3.9,0.09,15.4,0.5,10.3,3.8,0.1,20.5,0.09,9.2,0.2,2.43,19.0,3.7,7.3,46,0.6,0.4,0.89,0.5,0.6,0.088,7.56,3.15,4.160302065148758,1.6749999999999998
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.9,10.3,0.3,8.1,2.8,0.009,20.1,2.3,4.1,0.09,3.41,27.0,24.0,2.9,60,0.7,0.3,4.2,4.5,0.4,12.1,0.5,12.8,4.9,0.37,26.7,2.8,6.4,0.09,4.98,48.0,30.0,5.8,94,0.8,0.2,1.3023,0.301333333,0.5085,0.077670833,4.3,1.0,2.041219042151878,2.253488372093023
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.9,10.3,0.3,8.1,2.8,0.009,20.1,2.3,4.1,0.09,3.41,27.0,24.0,2.9,60,0.7,0.3,4.2,4.5,0.4,12.1,0.5,12.8,4.9,0.37,26.7,2.8,6.4,0.09,4.98,48.0,30.0,5.8,94,0.8,0.2,0.4035,0.4,0.5875,0.075286667,9.36,5.03,5.076460994728096,0.8817307692307685
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.9,10.3,0.3,8.1,2.8,0.009,20.1,2.3,4.1,0.09,3.41,27.0,24.0,2.9,60,0.7,0.3,4.2,4.5,0.4,12.1,0.5,12.8,4.9,0.37,26.7,2.8,6.4,0.09,4.98,48.0,30.0,5.8,94,0.8,0.2,0.7788,0.89375,0.715,0.083565833,5.4621,1.26,2.4127654933976688,2.2619377162629757
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.9,10.3,0.3,8.1,2.8,0.009,20.1,2.3,4.1,0.09,3.41,27.0,24.0,2.9,60,0.7,0.3,4.2,4.5,0.4,12.1,0.5,12.8,4.9,0.37,26.7,2.8,6.4,0.09,4.98,48.0,30.0,5.8,94,0.8,0.2,1.4679,0.238,0.0,0.049496667,11.0292,5.17,5.127695003343165,1.1905994995103906
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.9,10.3,0.3,8.1,2.8,0.009,20.1,2.3,4.1,0.09,3.41,27.0,24.0,2.9,60,0.7,0.3,4.2,4.5,0.4,12.1,0.5,12.8,4.9,0.37,26.7,2.8,6.4,0.09,4.98,48.0,30.0,5.8,94,0.8,0.2,2.24,0.4,0.9,0.082318333,8.0,4.1,4.684401594645955,0.9937499999999999
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.9,10.3,0.3,8.1,2.8,0.009,20.1,2.3,4.1,0.09,3.41,27.0,24.0,2.9,60,0.7,0.3,4.2,4.5,0.4,12.1,0.5,12.8,4.9,0.37,26.7,2.8,6.4,0.09,4.98,48.0,30.0,5.8,94,0.8,0.2,0.89,0.5,0.6,0.088,7.56,3.15,4.160302065148758,1.4249999999999998
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.09,12.3,0.3,7.3,3.0,0.009,17.7,2.9,5.3,0.4,2.05,32.0,16.0,6.6,41,0.8,0.5,6.0,4.5,0.09,15.3,0.5,9.8,5.1,0.16,22.6,3.9,8.4,0.1,2.5,30.0,7.6,9.1,56,0.9,0.8,1.3023,0.301333333,0.5085,0.077670833,4.3,1.0,2.041219042151878,2.253488372093023
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.09,12.3,0.3,7.3,3.0,0.009,17.7,2.9,5.3,0.4,2.05,32.0,16.0,6.6,41,0.8,0.5,6.0,4.5,0.09,15.3,0.5,9.8,5.1,0.16,22.6,3.9,8.4,0.1,2.5,30.0,7.6,9.1,56,0.9,0.8,0.4035,0.4,0.5875,0.075286667,9.36,5.03,5.076460994728096,0.8817307692307685
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.09,12.3,0.3,7.3,3.0,0.009,17.7,2.9,5.3,0.4,2.05,32.0,16.0,6.6,41,0.8,0.5,6.0,4.5,0.09,15.3,0.5,9.8,5.1,0.16,22.6,3.9,8.4,0.1,2.5,30.0,7.6,9.1,56,0.9,0.8,0.7788,0.89375,0.715,0.083565833,5.4621,1.26,2.4127654933976688,2.2619377162629757
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.09,12.3,0.3,7.3,3.0,0.009,17.7,2.9,5.3,0.4,2.05,32.0,16.0,6.6,41,0.8,0.5,6.0,4.5,0.09,15.3,0.5,9.8,5.1,0.16,22.6,3.9,8.4,0.1,2.5,30.0,7.6,9.1,56,0.9,0.8,1.4679,0.238,0.0,0.049496667,11.0292,5.17,5.127695003343165,1.1905994995103906
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.09,12.3,0.3,7.3,3.0,0.009,17.7,2.9,5.3,0.4,2.05,32.0,16.0,6.6,41,0.8,0.5,6.0,4.5,0.09,15.3,0.5,9.8,5.1,0.16,22.6,3.9,8.4,0.1,2.5,30.0,7.6,9.1,56,0.9,0.8,2.24,0.4,0.9,0.082318333,8.0,4.1,4.684401594645955,0.9937499999999999
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,3.3,0.09,12.3,0.3,7.3,3.0,0.009,17.7,2.9,5.3,0.4,2.05,32.0,16.0,6.6,41,0.8,0.5,6.0,4.5,0.09,15.3,0.5,9.8,5.1,0.16,22.6,3.9,8.4,0.1,2.5,30.0,7.6,9.1,56,0.9,0.8,0.89,0.5,0.6,0.088,7.56,3.15,4.160302065148758,1.4249999999999998
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,1.3023,0.301333333,0.5085,0.077670833,4.3,1.0,2.041219042151878,1.6674418604651162
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,0.4035,0.4,0.5875,0.075286667,9.36,5.03,5.076460994728096,0.05181623931623891
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,0.7788,0.89375,0.715,0.083565833,5.4621,1.26,2.4127654933976688,1.6773933102652827
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,1.4679,0.238,0.0,0.049496667,11.0292,5.17,5.127695003343165,0.41559496609001556
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,2.24,0.4,0.9,0.082318333,8.0,4.1,4.684401594645955,0.1837500000000003
43936,30.3,10.8,21.3,4.5,1.8,0,95,592,5.5,4.7,0,1.8,37.5,0,88.5,18.2,0,0,3,3,0,0,0,0,0,1.5,1.5,1000, NaN,1000, NaN,1000, NaN,1000, NaN,6.3,95,95,0,0,37,37,17.5,17.5,0,0,18,18,18,63,2000,2000,0,0,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,0.89,0.5,0.6,0.088,7.56,3.15,4.160302065148758,0.6916666666666664
43936,30.3,10.8,21.3,4.5,1.8,0,90,575,9.5,5.1,0,0.7,0,0,94.2,14.6,0,0,5,3,0,0,0,0,0,6.6,6.6,1000, NaN,0, NaN,1000, NaN,1000, NaN,4,90,90, NaN,0,  NaN,0,12.6,12.6,  NaN,0,15.6,15.6,15.6,72,1950,1950,4,4,5.7,2.9,1.2,9.3,0.3,6.4,2.7,0.009,16.6,1.0,3.7,0.09,2.55,27.0,20.0,3.7,32,0.7,0.1,5.3,5.3,0.09,13.5,0.8,15.1,6.6,0.79,30.1,0.09,11.3,0.09,5.99,27.0,15.0,8.3,66,0.8,0.09,1.3023,0.301333333,0.5085,0.077670833,4.3,1.0,2.199883752309385,1.6674418604651162
